# No-Undef Analysis Report

**Generated:** 2025-08-25T10:24:56.838Z
**Total unique identifiers:** 61
**Total occurrences:** 2127
**Files with errors:** 367

## Top 150 Identifiers by Occurrence (for processing)

| Rank | Identifier | Count | Files | Sample Location |
|------|------------|-------|-------|-----------------|
| 1 | `error` | 690 | 140 | backup/pre-final-lint-20250825_093523/src/App.tsx:303 |
| 2 | `config` | 288 | 46 | backup/pre-final-lint-20250825_093523/src/backend/webhook-config.ts:234 |
| 3 | `_event` | 260 | 84 | backup/pre-final-lint-20250825_093523/src/App.tsx:619 |
| 4 | `_config` | 232 | 32 | backup/pre-final-lint-20250825_093523/src/components/AchievementBadges.tsx:159 |
| 5 | `user` | 158 | 44 | backup/pre-final-lint-20250825_093523/src/App.tsx:93 |
| 6 | `_user` | 116 | 34 | backup/pre-final-lint-20250825_093523/src/backend/api.ts:324 |
| 7 | `_error` | 76 | 40 | backup/pre-final-lint-20250825_093523/src/components/premium/PaymentFlow.tsx:382 |
| 8 | `persona` | 48 | 10 | backup/pre-final-lint-20250825_093523/src/analytics/PersonaAnalytics.tsx:127 |
| 9 | `TimeoutHandle` | 28 | 14 | backup/pre-final-lint-20250825_093523/src/components/AnalyticsProvider.tsx:40 |
| 10 | `fn` | 26 | 4 | backup/pre-final-lint-20250825_093523/src/stories/components/Dashboard.stories.tsx:81 |
| 11 | `AlertTriangle` | 18 | 14 | backup/pre-final-lint-20250825_093523/src/components/ErrorBoundaryTest.tsx:129 |
| 12 | `e` | 12 | 6 | backup/pre-final-lint-20250825_093523/src/backend/performance-monitoring.ts:1444 |
| 13 | `index` | 12 | 8 | backup/pre-final-lint-20250825_093523/src/components/AdaptiveAlarmList.tsx:199 |
| 14 | `a` | 12 | 12 | backup/pre-final-lint-20250825_093523/src/components/MobileAlarmCard.tsx:302 |
| 15 | `Alert` | 12 | 2 | backup/pre-final-lint-20250825_093523/src/components/NuclearModeChallenge.tsx:205 |
| 16 | `_index` | 10 | 4 | backup/pre-final-lint-20250825_093523/src/services/enhanced-battle.ts:1038 |
| 17 | `timeframe` | 9 | 2 | relife-campaign-dashboard/src/components/analytics/TimeSeriesChart.tsx:82 |
| 18 | `VariantProps` | 8 | 8 | backup/pre-final-lint-20250825_093523/src/components/ui/alert.tsx:27 |
| 19 | `alarms` | 8 | 2 | backup/pre-final-lint-20250825_093523/src/services/predictive-analytics-service.ts:604 |
| 20 | `ExtendableEvent` | 6 | 2 | backup/pre-final-lint-20250825_093523/src/types/browser-apis.d.ts:43 |
| 21 | `parsed` | 6 | 1 | scripts/enhanced-commit-validator.js:380 |
| 22 | `value` | 5 | 1 | relife-campaign-dashboard/src/components/analytics/TimeSeriesChart.tsx:48 |
| 23 | `Mail` | 4 | 4 | backup/pre-final-lint-20250825_093523/src/components/ForgotPasswordForm.tsx:148 |
| 24 | `Badge` | 4 | 2 | backup/pre-final-lint-20250825_093523/src/components/user-testing/RedesignedFeedbackWidget.tsx:319 |
| 25 | `NotificationEvent` | 4 | 2 | backup/pre-final-lint-20250825_093523/src/types/browser-apis.d.ts:47 |
| 26 | `WebSocketMessage` | 4 | 2 | backup/pre-final-lint-20250825_093523/src/types/realtime/index.ts:203 |
| 27 | `B` | 4 | 2 | backup/pre-final-lint-20250825_093523/src/types/utils.ts:197 |
| 28 | `metric` | 4 | 1 | relife-campaign-dashboard/src/components/analytics/TimeSeriesChart.tsx:77 |
| 29 | `id` | 4 | 1 | relife-campaign-dashboard/src/lib/hooks/use-form-field.ts:42 |
| 30 | `errors` | 3 | 1 | scripts/enhanced-commit-validator.js:389 |
| 31 | `D1Database` | 2 | 2 | backup/pre-final-lint-20250825_093523/src/backend/cloudflare-functions.ts:33 |
| 32 | `KVNamespace` | 2 | 2 | backup/pre-final-lint-20250825_093523/src/backend/cloudflare-functions.ts:34 |
| 33 | `DurableObjectNamespace` | 2 | 2 | backup/pre-final-lint-20250825_093523/src/backend/cloudflare-functions.ts:35 |
| 34 | `initial` | 2 | 2 | backup/pre-final-lint-20250825_093523/src/components/OfflineDiagnostics.tsx:471 |
| 35 | `soundEffectsService` | 2 | 2 | backup/pre-final-lint-20250825_093523/src/components/SoundSettings.tsx:143 |
| 36 | `Calendar` | 2 | 2 | backup/pre-final-lint-20250825_093523/src/components/StreakCounter.tsx:328 |
| 37 | `timer` | 2 | 2 | backup/pre-final-lint-20250825_093523/src/components/premium/EnhancedUpgradePrompt.tsx:71 |
| 38 | `tier` | 2 | 2 | backup/pre-final-lint-20250825_093523/src/components/premium/EnhancedUpgradePrompt.tsx:215 |
| 39 | `UserTestingService` | 2 | 2 | backup/pre-final-lint-20250825_093523/src/components/user-testing/RedesignedFeedbackWidget.tsx:111 |
| 40 | `Bug` | 2 | 2 | backup/pre-final-lint-20250825_093523/src/components/user-testing/RedesignedFeedbackWidget.tsx:144 |
| 41 | `X` | 2 | 2 | backup/pre-final-lint-20250825_093523/src/components/user-testing/RedesignedFeedbackWidget.tsx:260 |
| 42 | `Send` | 2 | 2 | backup/pre-final-lint-20250825_093523/src/components/user-testing/RedesignedFeedbackWidget.tsx:342 |
| 43 | `RedesignedFeedbackModal` | 2 | 2 | backup/pre-final-lint-20250825_093523/src/components/user-testing/RedesignedFeedbackWidget.tsx:404 |
| 44 | `analytics` | 2 | 2 | backup/pre-final-lint-20250825_093523/src/hooks/useAnalytics.ts:265 |
| 45 | `DBSchema` | 2 | 2 | backup/pre-final-lint-20250825_093523/src/services/offline-manager.ts:15 |
| 46 | `WebSocketMessageType` | 2 | 2 | backup/pre-final-lint-20250825_093523/src/types/realtime/index.ts:209 |
| 47 | `WebSocketConfig` | 2 | 2 | backup/pre-final-lint-20250825_093523/src/types/realtime/index.ts:293 |
| 48 | `NotificationPreferences` | 2 | 2 | backup/pre-final-lint-20250825_093523/src/types/realtime/index.ts:310 |
| 49 | `RealtimeServiceConfig` | 2 | 2 | backup/pre-final-lint-20250825_093523/src/types/realtime/index.ts:360 |
| 50 | `prefix` | 2 | 2 | backup/pre-final-lint-20250825_093523/src/types/utils.ts:197 |
| 51 | `Console` | 2 | 2 | backup/pre-final-lint-20250825_093523/src/utils/performance-alerts.tsx:455 |
| 52 | `SpeechRecognition` | 2 | 2 | backup/pre-final-lint-20250825_093523/src/utils/voice-accessibility.ts:33 |
| 53 | `warnings` | 2 | 1 | scripts/enhanced-commit-validator.js:397 |
| 54 | `info` | 2 | 1 | scripts/enhanced-commit-validator.js:405 |
| 55 | `suggestions` | 2 | 1 | scripts/enhanced-commit-validator.js:414 |
| 56 | `userId` | 1 | 1 | performance/k6/critical-endpoints-stress-test.js:125 |
| 57 | `context` | 1 | 1 | relife-campaign-dashboard/src/components/analytics/TimeSeriesChart.tsx:131 |
| 58 | `className` | 1 | 1 | relife-campaign-dashboard/src/components/analytics/TimeSeriesChart.tsx:182 |
| 59 | `title` | 1 | 1 | relife-campaign-dashboard/src/components/analytics/TimeSeriesChart.tsx:185 |
| 60 | `_setupSuccess` | 1 | 1 | scripts/setup-cleanup-automation.mjs:253 |
| 61 | `RequestInfo` | 1 | 1 | src/components/devtools/APIMonitorPanel.tsx:74 |

## Files with Most Errors

| File | Error Count |
|------|-------------|
| backup/pre-final-lint-20250825_093523/src/services/enhanced-performance-monitor.ts | 46 |
| src/services/enhanced-performance-monitor.ts | 46 |
| backup/pre-final-lint-20250825_093523/src/App.tsx | 42 |
| src/App.tsx | 42 |
| backup/pre-final-lint-20250825_093523/src/services/email-campaigns.ts | 39 |
| src/services/email-campaigns.ts | 39 |
| backup/pre-final-lint-20250825_093523/src/services/enhanced-battle.ts | 37 |
| src/services/enhanced-battle.ts | 37 |
| backup/pre-final-lint-20250825_093523/src/services/stripe-service.ts | 35 |
| src/services/stripe-service.ts | 35 |
| backup/pre-final-lint-20250825_093523/src/hooks/useAuth.ts | 28 |
| src/hooks/useAuth.ts | 28 |
| backup/pre-final-lint-20250825_093523/src/services/enhanced-voice.ts | 27 |
| src/services/enhanced-voice.ts | 27 |
| backup/pre-final-lint-20250825_093523/src/backend/stripe-webhooks.ts | 25 |
| backup/pre-final-lint-20250825_093523/src/config/environment.ts | 25 |
| src/backend/stripe-webhooks.ts | 25 |
| src/config/environment.ts | 25 |
| backup/pre-final-lint-20250825_093523/src/services/advanced-analytics.ts | 24 |
| src/services/advanced-analytics.ts | 24 |
| backup/pre-final-lint-20250825_093523/src/services/enhanced-analytics.ts | 23 |
| src/services/enhanced-analytics.ts | 23 |
| backup/pre-final-lint-20250825_093523/src/services/email-campaign.ts | 19 |
| backup/pre-final-lint-20250825_093523/src/services/supabase.ts | 19 |
| src/services/email-campaign.ts | 19 |
| src/services/supabase.ts | 19 |
| backup/pre-final-lint-20250825_093523/src/services/analytics.ts | 18 |
| backup/pre-final-lint-20250825_093523/src/services/error-handler.ts | 18 |
| relife-campaign-dashboard/src/components/analytics/TimeSeriesChart.tsx | 18 |
| src/services/analytics.ts | 18 |
| src/services/error-handler.ts | 18 |
| backup/pre-final-lint-20250825_093523/src/services/subscription-service.ts | 16 |
| src/services/subscription-service.ts | 16 |
| backup/pre-final-lint-20250825_093523/src/services/enhanced-subscription.ts | 15 |
| scripts/enhanced-commit-validator.js | 15 |
| src/services/enhanced-subscription.ts | 15 |
| backup/pre-final-lint-20250825_093523/src/services/convertkit-service.ts | 13 |
| backup/pre-final-lint-20250825_093523/src/services/enhanced-calendar-service.ts | 13 |
| src/services/convertkit-service.ts | 13 |
| src/services/enhanced-calendar-service.ts | 13 |
| backup/pre-final-lint-20250825_093523/src/stories/components/Dashboard.stories.tsx | 12 |
| backup/pre-final-lint-20250825_093523/src/utils/progressive-loading.tsx | 12 |
| src/stories/components/Dashboard.stories.tsx | 12 |
| src/utils/progressive-loading.tsx | 12 |
| backup/pre-final-lint-20250825_093523/src/services/alarm-rate-limiting.ts | 11 |
| backup/pre-final-lint-20250825_093523/src/services/sentry.ts | 11 |
| src/services/alarm-rate-limiting.ts | 11 |
| src/services/sentry.ts | 11 |
| backup/pre-final-lint-20250825_093523/src/hooks/useSubscription.ts | 10 |
| backup/pre-final-lint-20250825_093523/src/services/offline-analytics.ts | 10 |
| backup/pre-final-lint-20250825_093523/src/services/theme-persistence.ts | 10 |
| backup/pre-final-lint-20250825_093523/src/services/user-testing.ts | 10 |
| src/hooks/useSubscription.ts | 10 |
| src/services/offline-analytics.ts | 10 |
| src/services/theme-persistence.ts | 10 |
| src/services/user-testing.ts | 10 |
| backup/pre-final-lint-20250825_093523/src/components/SmartUpgradePrompt.tsx | 9 |
| backup/pre-final-lint-20250825_093523/src/hooks/usePushNotifications.ts | 9 |
| src/components/SmartUpgradePrompt.tsx | 9 |
| src/hooks/usePushNotifications.ts | 9 |
| backup/pre-final-lint-20250825_093523/src/analytics/PersonaAnalytics.tsx | 8 |
| backup/pre-final-lint-20250825_093523/src/backend/performance-monitoring.ts | 8 |
| backup/pre-final-lint-20250825_093523/src/backend/webhook-endpoint.ts | 8 |
| backup/pre-final-lint-20250825_093523/src/components/HabitCelebration.tsx | 8 |
| backup/pre-final-lint-20250825_093523/src/components/SubscriptionStatus.tsx | 8 |
| backup/pre-final-lint-20250825_093523/src/components/ui/chart.tsx | 8 |
| backup/pre-final-lint-20250825_093523/src/utils/http-client.ts | 8 |
| backup/pre-final-lint-20250825_093523/src/utils/premium-testing.ts | 8 |
| backup/pre-final-lint-20250825_093523/src/utils/voice-accessibility.ts | 8 |
| src/analytics/PersonaAnalytics.tsx | 8 |
| src/backend/performance-monitoring.ts | 8 |
| src/backend/webhook-endpoint.ts | 8 |
| src/components/HabitCelebration.tsx | 8 |
| src/components/SubscriptionStatus.tsx | 8 |
| src/components/ui/chart.tsx | 8 |
| src/utils/http-client.ts | 8 |
| src/utils/premium-testing.ts | 8 |
| src/utils/voice-accessibility.ts | 8 |
| backup/pre-final-lint-20250825_093523/src/components/AnalyticsProvider.tsx | 7 |
| backup/pre-final-lint-20250825_093523/src/components/user-testing/RedesignedFeedbackWidget.tsx | 7 |
| backup/pre-final-lint-20250825_093523/src/hooks/useEnhancedServiceWorker.ts | 7 |
| backup/pre-final-lint-20250825_093523/src/services/offline-manager.ts | 7 |
| backup/pre-final-lint-20250825_093523/src/services/offline-storage.ts | 7 |
| backup/pre-final-lint-20250825_093523/src/services/scheduler-core.ts | 7 |
| backup/pre-final-lint-20250825_093523/src/services/security-monitoring-forensics.ts | 7 |
| backup/pre-final-lint-20250825_093523/src/services/typed-realtime-service.ts | 7 |
| backup/pre-final-lint-20250825_093523/src/services/voice-biometrics.ts | 7 |
| backup/pre-final-lint-20250825_093523/src/types/user.ts | 7 |
| backup/pre-final-lint-20250825_093523/src/utils/keyboard-navigation.ts | 7 |
| src/components/AnalyticsProvider.tsx | 7 |
| src/components/user-testing/RedesignedFeedbackWidget.tsx | 7 |
| src/hooks/useEnhancedServiceWorker.ts | 7 |
| src/services/offline-manager.ts | 7 |
| src/services/offline-storage.ts | 7 |
| src/services/scheduler-core.ts | 7 |
| src/services/security-monitoring-forensics.ts | 7 |
| src/services/typed-realtime-service.ts | 7 |
| src/services/voice-biometrics.ts | 7 |
| src/types/user.ts | 7 |
| src/utils/keyboard-navigation.ts | 7 |
| backup/pre-final-lint-20250825_093523/src/components/NuclearModeChallenge.tsx | 6 |
| backup/pre-final-lint-20250825_093523/src/services/alarm.ts | 6 |
| backup/pre-final-lint-20250825_093523/src/services/base/BaseService.ts | 6 |
| backup/pre-final-lint-20250825_093523/src/services/enhanced-alarm.ts | 6 |
| backup/pre-final-lint-20250825_093523/src/services/revenue-analytics.ts | 6 |
| backup/pre-final-lint-20250825_093523/src/types/realtime/index.ts | 6 |
| backup/pre-final-lint-20250825_093523/src/utils/mobile-accessibility.ts | 6 |
| backup/pre-final-lint-20250825_093523/src/utils/service-worker-manager.ts | 6 |
| src/components/NuclearModeChallenge.tsx | 6 |
| src/services/alarm.ts | 6 |
| src/services/base/BaseService.ts | 6 |
| src/services/enhanced-alarm.ts | 6 |
| src/services/revenue-analytics.ts | 6 |
| src/types/realtime/index.ts | 6 |
| src/utils/mobile-accessibility.ts | 6 |
| src/utils/service-worker-manager.ts | 6 |
| backup/pre-final-lint-20250825_093523/src/backend/cloudflare-functions.ts | 5 |
| backup/pre-final-lint-20250825_093523/src/components/PushNotificationTester.tsx | 5 |
